timestamp,user,source_ip,action,status,session_duration,bytes_transferred,failed_attempts,privilege_level,is_anomaly
2026-01-23 02:45:26,user2,10.0.0.50,service_start,success,903,86029,0,1,0
2026-01-23 15:10:26,admin,192.168.1.100,config_read,success,2869,47675,0,1,0
2026-01-22 16:35:26,user2,192.168.1.100,config_read,success,2058,32705,0,2,0
2026-01-22 02:55:26,dbadmin,10.0.0.51,login_success,success,1982,17456,0,1,0
2026-01-22 14:50:26,webadmin,192.168.1.102,service_start,success,564,79002,0,1,0
2026-01-23 09:40:26,admin,10.0.0.51,logout,success,2941,7476,0,1,0
2026-01-21 09:30:26,dbadmin,192.168.1.100,login_success,success,1950,51428,0,2,0
2026-01-23 09:00:26,user1,192.168.1.100,config_read,success,252,37413,0,1,0
2026-01-22 00:20:26,user1,192.168.1.101,login_success,success,362,97999,0,1,0
2026-01-23 10:35:26,user2,192.168.1.100,config_read,success,1014,11625,0,1,0
2026-01-23 02:50:26,dbadmin,192.168.1.100,config_read,success,1992,94526,0,1,0
2026-01-20 22:25:26,dbadmin,10.0.0.51,file_access,success,1155,77820,0,1,0
2026-01-22 00:45:26,user2,192.168.1.101,logout,success,2504,26426,0,1,0
2026-01-23 09:15:26,admin,10.0.0.51,login_success,success,1681,15671,0,1,0
2026-01-22 20:00:26,admin,192.168.1.101,service_start,success,473,2381,0,1,0
2026-01-27 00:25:26,admin,10.0.0.51,admin_access,success,4262,2119282,0,3,1
2026-01-22 18:45:26,dbadmin,10.0.0.51,file_access,success,1570,17859,0,1,0
2026-01-22 14:10:26,admin,10.0.0.50,file_access,success,127,51139,0,1,0
2026-01-22 08:05:26,user2,192.168.1.101,logout,success,2580,4081,0,1,0
2026-01-21 12:45:26,webadmin,192.168.1.101,service_start,success,1265,20256,0,1,0
2026-01-21 08:50:26,admin,192.168.1.101,login_success,success,1935,93705,0,1,0
2026-01-22 07:15:26,dbadmin,192.168.1.101,login_success,success,2897,78811,0,1,0
2026-01-22 09:25:26,user2,10.0.0.51,file_access,success,1945,7397,0,1,0
2026-01-22 20:25:26,user2,10.0.0.51,config_read,success,2428,16592,0,1,0
2026-01-25 15:15:26,user1,192.168.1.102,data_transfer,success,27228,53484059,0,2,1
2026-01-21 05:55:26,user1,10.0.0.51,file_access,success,1298,75460,0,1,0
2026-01-24 04:20:26,user2,192.168.1.101,data_transfer,success,10348,34090583,0,2,1
2026-01-21 13:30:26,user2,192.168.1.102,file_access,success,3449,3079,0,1,0
2026-01-21 21:15:26,dbadmin,10.0.0.50,login_success,success,773,75663,0,1,0
2026-01-26 22:25:26,dbadmin,10.0.0.50,user_create,success,6503,4829454,0,3,1
2026-01-21 04:10:26,admin,10.0.0.51,service_start,success,1152,45078,0,1,0
2026-01-21 22:40:26,user2,192.168.1.101,config_read,success,1351,49364,0,1,0
2026-01-21 09:20:26,user1,192.168.1.100,logout,success,1896,82818,0,1,0
2026-01-21 23:25:26,dbadmin,192.168.1.100,file_access,success,2016,52886,0,1,0
2026-01-22 09:45:26,user1,10.0.0.50,logout,success,3038,95848,0,1,0
2026-01-22 01:35:26,webadmin,10.0.0.50,config_read,success,2601,37378,0,2,0
2026-01-21 10:25:26,webadmin,10.0.0.50,logout,success,527,80579,0,2,0
2026-01-22 09:40:26,dbadmin,192.168.1.100,config_read,success,3205,26279,0,1,0
2026-01-22 22:45:26,admin,10.0.0.50,service_start,success,2891,12950,0,1,0
2026-01-21 09:40:26,user2,192.168.1.102,file_access,success,1834,68067,0,1,0
2026-01-22 11:55:26,user2,10.0.0.51,file_access,success,342,80473,0,1,0
2026-01-21 12:05:26,webadmin,10.0.0.51,config_read,success,2154,85291,0,1,0
2026-01-21 00:45:26,user1,10.0.0.50,file_access,success,3505,62087,0,1,0
2026-01-23 14:50:26,webadmin,192.168.1.102,service_start,success,112,76485,0,1,0
2026-01-21 14:30:26,dbadmin,10.0.0.50,config_read,success,864,79757,0,1,0
2026-01-22 06:45:26,dbadmin,192.168.1.100,login_success,success,2436,53161,0,1,0
2026-01-20 23:25:26,user1,192.168.1.100,config_change,success,6501,3232406,0,3,1
2026-01-21 12:30:26,dbadmin,10.0.0.50,config_read,success,2995,54028,0,1,0
2026-01-23 09:10:26,user2,192.168.1.101,service_start,success,1227,43056,0,1,0
2026-01-21 10:05:26,user1,192.168.1.100,service_start,success,2702,82449,0,1,0
2026-01-21 12:50:26,user2,10.0.0.51,login_success,success,1392,98416,0,1,0
2026-01-20 22:55:26,admin,192.168.1.102,config_read,success,706,97276,0,1,0
2026-01-23 12:30:26,admin,192.168.1.101,file_access,success,892,65575,0,1,0
2026-01-22 14:15:26,admin,10.0.0.51,login_success,success,1715,71910,0,1,0
2026-01-21 04:30:26,user1,192.168.1.100,config_read,success,575,28663,0,1,0
2026-01-24 18:45:26,webadmin,192.168.1.100,data_transfer,success,12392,98924540,0,2,1
2026-01-26 01:54:26,administrator,89.180.241.200,login_failed,failed,0,0,15,0,1
2026-01-21 18:15:26,admin,10.0.0.50,config_read,success,1350,84560,0,1,0
2026-01-21 10:30:26,admin,192.168.1.102,login_success,success,253,1846,0,1,0
2026-01-23 16:25:26,admin,192.168.1.100,file_access,success,1454,93298,0,1,0
2026-01-21 17:55:26,user2,10.0.0.51,config_read,success,113,73750,0,1,0
2026-01-21 16:45:26,user2,10.0.0.51,file_access,success,3043,98241,0,1,0
2026-01-26 00:50:26,admin,10.0.0.51,data_transfer,success,7986,17433980,0,2,1
2026-01-22 16:05:26,user1,10.0.0.50,login_success,success,2746,25995,0,1,0
2026-01-21 09:25:26,admin,192.168.1.100,file_access,success,2938,53796,0,1,0
2026-01-21 18:16:26,user1,10.0.0.51,privilege_escalation,success,1460,11297,2,3,1
2026-01-23 14:55:26,user2,10.0.0.51,logout,success,779,9597,0,1,0
2026-01-21 13:50:26,webadmin,192.168.1.102,logout,success,1541,76629,0,1,0
2026-01-21 01:50:26,dbadmin,10.0.0.51,config_read,success,1243,62434,0,1,0
2026-01-23 08:25:26,user1,192.168.1.101,service_start,success,174,44939,0,1,0
2026-01-21 07:25:26,dbadmin,10.0.0.51,service_start,success,2859,83844,0,1,0
2026-01-22 23:25:26,dbadmin,10.0.0.50,logout,success,575,22607,0,2,0
2026-01-21 03:05:26,admin,192.168.1.100,file_access,success,305,55748,0,1,0
2026-01-22 08:10:26,user2,192.168.1.102,logout,success,3044,68695,0,1,0
2026-01-22 11:15:26,admin,10.0.0.51,service_start,success,1237,64870,0,1,0
2026-01-23 13:30:26,dbadmin,192.168.1.101,logout,success,822,93435,0,1,0
2026-01-21 07:33:26,user2,10.0.0.50,privilege_escalation,success,372,37966,2,3,1
2026-01-21 00:25:26,webadmin,10.0.0.50,service_start,success,1703,70163,0,1,0
2026-01-22 13:20:26,webadmin,192.168.1.102,login_success,success,1008,9179,0,2,0
2026-01-22 19:20:26,webadmin,192.168.1.100,login_success,success,940,16072,0,1,0
2026-01-22 18:40:26,user2,10.0.0.51,logout,success,326,27421,0,1,0
2026-01-23 01:55:26,dbadmin,192.168.1.101,file_access,success,2510,67668,0,1,0
2026-01-23 08:15:26,webadmin,192.168.1.100,config_read,success,509,42605,0,1,0
2026-01-21 06:52:26,webadmin,192.168.1.102,data_transfer,success,12350,18288515,0,2,1
2026-01-22 02:35:26,user2,192.168.1.101,login_success,success,2697,58784,0,1,0
2026-01-21 02:40:26,webadmin,10.0.0.51,file_access,success,1828,34828,0,2,0
2026-01-22 16:40:26,admin,192.168.1.100,login_success,success,3425,11516,0,1,0
2026-01-22 17:25:26,admin,10.0.0.51,logout,success,2944,8069,0,1,0
2026-01-21 22:49:26,webadmin,192.168.1.101,data_transfer,success,16629,79198496,0,2,1
2026-01-23 15:30:26,user2,192.168.1.101,file_access,success,840,91022,0,1,0
2026-01-21 20:25:26,dbadmin,192.168.1.101,config_read,success,3294,27431,0,1,0
2026-01-23 17:11:26,administrator,205.123.200.191,login_failed,failed,0,0,32,0,1
2026-01-23 09:35:26,dbadmin,192.168.1.100,service_start,success,3466,26307,0,1,0
2026-01-23 07:15:26,admin,10.0.0.51,service_start,success,3345,29927,0,1,0
2026-01-25 06:50:26,root,125.145.71.107,login_failed,failed,0,0,5,0,1
2026-01-22 17:35:26,user2,192.168.1.102,logout,success,1901,19693,0,1,0
2026-01-22 11:40:26,user2,10.0.0.50,logout,success,67,52707,0,1,0
2026-01-20 23:55:26,webadmin,192.168.1.102,service_start,success,1955,11965,0,1,0
2026-01-23 10:00:26,admin,10.0.0.50,service_start,success,1565,56612,0,1,0
2026-01-22 14:40:26,admin,10.0.0.51,service_start,success,2545,72853,0,1,0
2026-01-22 21:45:26,admin,10.0.0.51,service_start,success,1083,88592,0,1,0
2026-01-22 10:30:26,user1,10.0.0.51,logout,success,3262,35521,0,1,0
2026-01-22 05:00:26,user2,192.168.1.101,config_read,success,2010,96694,0,2,0
2026-01-21 05:20:26,admin,10.0.0.51,service_start,success,3500,21150,0,1,0
2026-01-21 03:30:26,user1,192.168.1.100,service_start,success,741,54006,0,1,0
2026-01-23 03:35:26,admin,10.0.0.51,service_start,success,1391,36060,0,1,0
2026-01-21 21:05:26,user2,10.0.0.51,login_success,success,2908,52195,0,1,0
2026-01-21 22:10:26,admin,192.168.1.102,file_access,success,3031,80561,0,1,0
2026-01-22 04:25:26,user1,192.168.1.100,logout,success,852,64740,0,1,0
2026-01-22 03:55:26,user2,192.168.1.100,login_success,success,2556,56114,0,1,0
2026-01-22 12:25:26,admin,10.0.0.50,logout,success,3513,89708,0,2,0
2026-01-21 21:35:26,dbadmin,192.168.1.100,file_access,success,376,50786,0,1,0
2026-01-20 23:25:26,dbadmin,192.168.1.100,config_read,success,2827,25300,0,1,0
2026-01-21 13:35:26,admin,10.0.0.51,config_read,success,345,73847,0,1,0
2026-01-22 05:05:26,user2,192.168.1.100,file_access,success,208,71984,0,1,0
2026-01-21 01:25:26,user1,192.168.1.102,user_create,success,6231,554745,0,3,1
2026-01-23 01:40:26,user1,192.168.1.102,file_access,success,1124,87120,0,1,0
2026-01-21 17:00:26,user2,192.168.1.101,logout,success,2521,30430,0,1,0
2026-01-22 22:05:26,webadmin,10.0.0.51,config_read,success,221,86896,0,1,0
2026-01-23 09:45:26,user1,192.168.1.102,privilege_escalation,success,363,36658,1,3,1
2026-01-23 04:50:26,user2,10.0.0.51,service_start,success,3160,56633,0,2,0
2026-01-22 19:50:26,webadmin,10.0.0.51,config_read,success,2295,8295,0,1,0
2026-01-22 22:55:26,admin,192.168.1.101,config_read,success,3265,94574,0,1,0
2026-01-23 03:10:26,admin,192.168.1.100,file_access,success,69,28128,0,1,0
2026-01-21 13:05:26,user1,192.168.1.102,login_success,success,2747,42914,0,1,0
2026-01-23 05:50:26,admin,10.0.0.51,service_start,success,1532,61272,0,1,0
2026-01-23 06:30:26,webadmin,192.168.1.102,logout,success,2403,11442,0,1,0
2026-01-22 23:10:26,dbadmin,192.168.1.102,login_success,success,2267,5426,0,1,0
2026-01-27 02:25:26,user1,192.168.1.102,config_change,success,1929,1387099,0,3,1
2026-01-22 07:10:26,admin,192.168.1.101,login_success,success,1748,71119,0,1,0
2026-01-21 12:00:26,webadmin,10.0.0.50,config_read,success,2323,65435,0,1,0
2026-01-21 19:05:26,user1,192.168.1.101,file_access,success,3568,37509,0,2,0
2026-01-23 03:15:26,dbadmin,192.168.1.100,file_access,success,3024,12108,0,1,0
2026-01-24 01:25:26,webadmin,10.0.0.51,config_change,success,4469,642157,0,3,1
2026-01-23 06:10:26,dbadmin,192.168.1.102,config_read,success,3258,95574,0,1,0
2026-01-22 05:40:26,webadmin,10.0.0.51,config_read,success,2445,48076,0,2,0
2026-01-22 08:45:26,user1,10.0.0.50,service_start,success,2873,66697,0,1,0
2026-01-21 04:35:26,user1,192.168.1.100,service_start,success,955,89223,0,2,0
2026-01-21 07:50:26,user2,192.168.1.102,login_success,success,1544,21384,0,1,0
2026-01-23 00:15:26,user2,10.0.0.51,service_start,success,552,94418,0,1,0
2026-01-23 21:35:26,user1,10.0.0.50,privilege_escalation,success,794,44884,2,3,1
2026-01-22 06:55:26,admin,192.168.1.100,logout,success,178,87205,0,1,0
2026-01-21 07:05:26,user2,192.168.1.100,file_access,success,1095,11975,0,1,0
2026-01-21 07:55:26,user2,192.168.1.100,config_read,success,2930,30189,0,1,0
2026-01-22 09:10:26,user2,192.168.1.100,service_start,success,1201,76564,0,1,0
2026-01-22 18:10:26,user2,192.168.1.101,login_success,success,400,44949,0,1,0
2026-01-22 12:30:26,dbadmin,10.0.0.51,login_success,success,1455,96665,0,1,0
2026-01-22 08:30:26,user1,192.168.1.102,logout,success,1888,74445,0,1,0
2026-01-21 06:05:26,webadmin,10.0.0.51,logout,success,1476,94105,0,1,0
2026-01-21 23:03:26,webadmin,192.168.1.100,data_transfer,success,14222,10573881,0,2,1
2026-01-21 05:50:26,webadmin,192.168.1.100,config_read,success,1125,22689,0,1,0
2026-01-22 02:25:26,user1,10.0.0.51,login_success,success,542,18633,0,1,0
2026-01-21 15:38:26,user2,192.168.1.100,privilege_escalation,success,1055,26435,2,3,1
2026-01-22 17:05:26,dbadmin,10.0.0.51,data_transfer,success,4811,37534241,0,2,1
2026-01-26 10:38:26,webadmin,192.168.1.100,data_transfer,success,5680,30080139,0,2,1
2026-01-23 00:50:26,dbadmin,192.168.1.100,file_access,success,1122,32312,0,1,0
2026-01-22 23:50:26,dbadmin,192.168.1.102,file_access,success,1132,33430,0,2,0
2026-01-23 01:20:26,webadmin,192.168.1.100,file_access,success,1039,99932,0,1,0
2026-01-21 06:15:26,webadmin,192.168.1.100,service_start,success,1740,58854,0,2,0
2026-01-20 23:20:26,dbadmin,192.168.1.101,logout,success,2041,33606,0,2,0
2026-01-22 07:25:26,user2,192.168.1.101,login_success,success,839,51408,0,1,0
2026-01-22 18:50:26,dbadmin,192.168.1.100,logout,success,1665,98808,0,2,0
2026-01-21 02:00:26,admin,10.0.0.50,file_access,success,1708,33711,0,1,0
2026-01-21 01:55:26,admin,192.168.1.102,file_access,success,2923,52407,0,1,0
2026-01-22 01:50:26,dbadmin,192.168.1.101,config_read,success,2266,4654,0,1,0
2026-01-21 12:20:26,user1,192.168.1.102,service_start,success,2325,76916,0,1,0
2026-01-22 15:50:26,webadmin,10.0.0.51,config_read,success,3399,73124,0,1,0
2026-01-23 22:25:26,dbadmin,10.0.0.51,config_change,success,2931,2476850,0,3,1
2026-01-23 00:10:26,webadmin,10.0.0.51,logout,success,2821,44309,0,1,0
2026-01-23 13:25:26,user1,10.0.0.51,file_access,success,553,35314,0,1,0
2026-01-21 06:45:26,admin,192.168.1.100,login_success,success,993,68641,0,1,0
2026-01-22 09:55:26,dbadmin,192.168.1.100,service_start,success,2832,81797,0,1,0
2026-01-21 13:15:26,admin,10.0.0.51,file_access,success,721,20097,0,1,0
2026-01-22 11:25:26,admin,192.168.1.101,service_start,success,3157,30118,0,1,0
2026-01-22 09:05:26,admin,192.168.1.101,service_start,success,1196,85730,0,1,0
2026-01-26 00:25:26,webadmin,192.168.1.101,admin_access,success,5171,3611500,0,3,1
2026-01-20 23:25:26,dbadmin,192.168.1.100,config_change,success,6096,1002264,0,3,1
2026-01-23 07:05:26,dbadmin,192.168.1.101,service_start,success,3383,39506,0,2,0
2026-01-21 13:10:26,user2,192.168.1.100,service_start,success,769,20956,0,2,0
2026-01-22 07:20:26,webadmin,10.0.0.50,file_access,success,745,85080,0,1,0
2026-01-23 20:38:26,admin,10.0.0.50,data_transfer,success,19589,23398275,0,2,1
2026-01-23 16:30:26,webadmin,192.168.1.102,logout,success,1146,35642,0,1,0
2026-01-21 17:26:26,user2,192.168.1.101,privilege_escalation,success,1389,25425,1,3,1
2026-01-23 07:25:26,user1,192.168.1.100,login_success,success,1697,32781,0,1,0
2026-01-22 06:20:26,webadmin,192.168.1.102,config_read,success,1499,64936,0,1,0
2026-01-21 20:47:26,user1,10.0.0.50,privilege_escalation,success,478,6079,1,3,1
2026-01-23 13:00:26,dbadmin,10.0.0.51,logout,success,985,99000,0,1,0
2026-01-21 19:50:26,dbadmin,10.0.0.51,file_access,success,3164,8813,0,1,0
2026-01-22 19:15:26,dbadmin,10.0.0.51,file_access,success,3179,49456,0,1,0
2026-01-22 02:20:26,user1,192.168.1.100,logout,success,974,82571,0,1,0
2026-01-20 23:40:26,admin,10.0.0.50,file_access,success,1582,40504,0,1,0
2026-01-22 01:25:26,user2,10.0.0.51,service_start,success,2506,57088,0,1,0
2026-01-23 13:35:26,user1,10.0.0.50,config_read,success,3215,58124,0,1,0
2026-01-21 16:55:26,user1,192.168.1.100,config_read,success,1509,75859,0,1,0
2026-01-21 13:20:26,webadmin,192.168.1.100,login_success,success,1167,20816,0,1,0
2026-01-23 09:38:26,user1,192.168.1.101,privilege_escalation,success,520,9818,1,3,1
2026-01-21 00:15:26,webadmin,10.0.0.51,file_access,success,600,34827,0,2,0
2026-01-22 04:05:26,user2,10.0.0.50,config_read,success,303,62929,0,1,0
2026-01-23 05:55:26,admin,192.168.1.100,service_start,success,142,2920,0,1,0
2026-01-22 01:25:26,dbadmin,10.0.0.51,user_create,success,5971,1433476,0,3,1
2026-01-22 02:45:26,admin,192.168.1.100,file_access,success,1058,30371,0,1,0
2026-01-22 10:20:26,user1,192.168.1.102,service_start,success,1555,78454,0,1,0
2026-01-22 20:20:26,dbadmin,192.168.1.101,file_access,success,3011,18622,0,2,0
2026-01-22 14:27:26,root,198.58.128.142,login_failed,failed,0,0,41,0,1
2026-01-21 15:20:26,user1,10.0.0.50,file_access,success,2926,22172,0,1,0
2026-01-23 02:55:26,webadmin,192.168.1.100,file_access,success,265,90272,0,1,0
2026-01-21 06:10:26,user1,10.0.0.51,config_read,success,3296,55693,0,2,0
2026-01-22 20:55:26,admin,192.168.1.100,logout,success,1944,32897,0,1,0
2026-01-21 04:05:26,webadmin,10.0.0.51,file_access,success,3207,68215,0,1,0
2026-01-23 02:15:26,user2,10.0.0.51,login_success,success,2814,92502,0,1,0
2026-01-21 22:05:26,webadmin,192.168.1.102,service_start,success,2049,17082,0,1,0
2026-01-24 02:17:26,root,202.212.6.112,login_failed,failed,0,0,7,0,1
2026-01-22 10:35:26,admin,192.168.1.102,file_access,success,1940,63292,0,1,0
2026-01-21 11:10:26,webadmin,192.168.1.102,login_success,success,2695,74698,0,1,0
2026-01-21 04:40:26,dbadmin,192.168.1.101,file_access,success,2487,92680,0,1,0
2026-01-23 11:15:26,webadmin,10.0.0.50,logout,success,3009,3103,0,1,0
2026-01-22 11:35:26,dbadmin,192.168.1.100,file_access,success,1261,33658,0,1,0
2026-01-21 14:05:26,webadmin,192.168.1.102,file_access,success,3114,80111,0,1,0
2026-01-21 21:00:26,webadmin,192.168.1.100,config_read,success,333,27589,0,1,0
2026-01-21 18:05:26,user1,192.168.1.102,logout,success,909,27685,0,2,0
2026-01-22 15:00:26,dbadmin,192.168.1.101,logout,success,2454,12190,0,2,0
2026-01-21 08:10:26,admin,192.168.1.100,file_access,success,744,18100,0,1,0
2026-01-25 11:44:26,webadmin,10.0.0.51,data_transfer,success,25657,19079860,0,2,1
2026-01-22 17:05:26,dbadmin,10.0.0.51,service_start,success,2528,92703,0,1,0
2026-01-25 10:54:26,administrator,239.72.189.143,login_failed,failed,0,0,31,0,1
2026-01-22 23:40:26,admin,192.168.1.101,login_success,success,1477,97762,0,1,0
2026-01-21 08:55:26,user1,10.0.0.51,file_access,success,102,13015,0,1,0
2026-01-21 08:05:26,webadmin,192.168.1.101,logout,success,142,14456,0,1,0
2026-01-22 13:50:26,dbadmin,10.0.0.51,login_success,success,2870,14947,0,1,0
2026-01-23 08:10:26,admin,10.0.0.51,config_read,success,2760,24199,0,1,0
2026-01-21 03:10:26,user1,192.168.1.102,logout,success,980,11647,0,2,0
2026-01-23 01:25:26,dbadmin,192.168.1.102,admin_access,success,6513,3699039,0,3,1
2026-01-27 09:15:26,admin,192.168.1.101,data_transfer,success,14362,92556904,0,2,1
2026-01-22 05:10:26,user2,10.0.0.50,login_success,success,3391,47851,0,2,0
2026-01-21 20:45:26,dbadmin,192.168.1.101,file_access,success,3023,1526,0,1,0
2026-01-21 02:15:26,admin,10.0.0.51,service_start,success,1587,23399,0,1,0
2026-01-22 03:30:26,dbadmin,10.0.0.50,file_access,success,1739,82437,0,1,0
2026-01-21 14:40:26,user1,192.168.1.102,login_success,success,3246,28856,0,1,0
2026-01-27 21:52:26,user1,10.0.0.51,privilege_escalation,success,1474,49237,2,3,1
2026-01-25 19:28:26,unknown,239.254.68.40,login_failed,failed,0,0,20,0,1
2026-01-23 11:45:26,user1,192.168.1.100,service_start,success,2011,66206,0,1,0
2026-01-21 20:20:26,dbadmin,192.168.1.102,login_success,success,3584,6626,0,1,0
2026-01-22 11:20:26,dbadmin,10.0.0.51,service_start,success,2711,1781,0,1,0
2026-01-23 06:40:26,user1,192.168.1.101,file_access,success,1247,8610,0,1,0
2026-01-21 23:45:26,user2,10.0.0.51,config_read,success,1142,30856,0,1,0
2026-01-22 02:50:26,dbadmin,192.168.1.101,logout,success,2395,92302,0,1,0
2026-01-22 23:23:26,user2,10.0.0.51,privilege_escalation,success,1449,10296,1,3,1
2026-01-21 10:50:26,webadmin,192.168.1.102,file_access,success,961,60383,0,1,0
2026-01-21 08:45:26,dbadmin,192.168.1.101,file_access,success,2188,40811,0,1,0
2026-01-23 15:55:26,dbadmin,10.0.0.51,service_start,success,3033,54664,0,1,0
2026-01-21 02:35:26,user2,10.0.0.50,file_access,success,1275,74744,0,2,0
2026-01-22 03:50:26,dbadmin,192.168.1.100,logout,success,2856,85328,0,1,0
2026-01-24 01:41:26,admin,192.168.1.101,data_transfer,success,28095,20698216,0,2,1
2026-01-21 10:15:26,webadmin,192.168.1.100,login_success,success,1520,28285,0,1,0
2026-01-22 13:35:26,user1,10.0.0.50,config_read,success,899,16037,0,1,0
2026-01-22 07:40:26,webadmin,192.168.1.101,logout,success,2648,56731,0,1,0
2026-01-23 02:30:26,dbadmin,10.0.0.51,config_read,success,922,38044,0,1,0
2026-01-22 01:05:26,user1,192.168.1.101,login_success,success,1086,23612,0,1,0
2026-01-21 00:00:26,admin,192.168.1.102,config_read,success,1545,28266,0,1,0
2026-01-26 14:50:26,administrator,110.180.207.46,login_failed,failed,0,0,29,0,1
2026-01-23 16:15:26,user2,192.168.1.102,login_success,success,1564,76476,0,1,0
2026-01-25 12:14:26,root,225.116.38.253,login_failed,failed,0,0,19,0,1
2026-01-22 08:20:26,admin,192.168.1.101,config_read,success,3508,16379,0,1,0
2026-01-22 19:10:26,webadmin,192.168.1.102,logout,success,663,19354,0,1,0
2026-01-23 02:05:26,dbadmin,192.168.1.101,service_start,success,3240,21700,0,1,0
2026-01-21 01:35:26,user1,192.168.1.100,file_access,success,2580,48254,0,1,0
2026-01-21 13:00:26,admin,192.168.1.101,file_access,success,445,9070,0,1,0
2026-01-21 18:50:26,dbadmin,192.168.1.100,file_access,success,2923,84624,0,1,0
2026-01-21 14:50:26,administrator,198.59.192.242,login_failed,failed,0,0,22,0,1
2026-01-23 06:00:26,admin,10.0.0.51,logout,success,3035,25351,0,1,0
2026-01-23 13:15:26,user1,192.168.1.100,login_success,success,3395,34998,0,1,0
2026-01-24 01:25:26,webadmin,10.0.0.50,user_create,success,6722,1409210,0,3,1
2026-01-21 11:15:26,dbadmin,10.0.0.51,file_access,success,932,59596,0,1,0
2026-01-21 22:20:26,webadmin,192.168.1.101,config_read,success,2131,75131,0,1,0
2026-01-23 00:35:26,user1,192.168.1.102,logout,success,2261,59627,0,1,0
2026-01-22 21:50:26,user1,192.168.1.102,service_start,success,932,75619,0,1,0
2026-01-23 12:20:26,user2,10.0.0.51,logout,success,3286,47646,0,1,0
2026-01-20 23:50:26,admin,10.0.0.50,login_success,success,1923,79603,0,1,0
2026-01-21 09:00:26,admin,192.168.1.102,service_start,success,419,42240,0,1,0
2026-01-22 01:15:26,webadmin,192.168.1.101,config_read,success,3082,12563,0,1,0
2026-01-21 19:40:26,admin,192.168.1.101,file_access,success,2317,68889,0,2,0
2026-01-23 05:10:26,user2,192.168.1.102,logout,success,2205,33088,0,1,0
2026-01-24 04:03:26,user1,192.168.1.102,privilege_escalation,success,375,25918,2,3,1
2026-01-21 14:15:26,user1,192.168.1.101,login_success,success,2258,61500,0,1,0
2026-01-21 08:00:26,webadmin,10.0.0.51,file_access,success,1520,24574,0,1,0
2026-01-23 01:45:26,admin,192.168.1.100,logout,success,3123,35540,0,1,0
2026-01-23 00:55:26,user1,10.0.0.51,service_start,success,196,85388,0,1,0
2026-01-21 13:25:26,dbadmin,10.0.0.51,login_success,success,386,76520,0,1,0
2026-01-21 23:30:26,webadmin,192.168.1.100,login_success,success,1715,27155,0,1,0
2026-01-23 13:40:26,dbadmin,192.168.1.102,config_read,success,921,56863,0,1,0
2026-01-23 09:45:26,dbadmin,10.0.0.51,file_access,success,1829,27946,0,1,0
2026-01-23 10:40:26,dbadmin,192.168.1.101,service_start,success,454,22839,0,1,0
2026-01-23 07:30:26,webadmin,10.0.0.51,login_success,success,2821,19452,0,1,0
2026-01-21 13:26:26,user1,192.168.1.102,privilege_escalation,success,1133,34863,1,3,1
2026-01-22 17:30:26,user2,192.168.1.102,file_access,success,616,90859,0,1,0
2026-01-24 03:28:26,user2,192.168.1.102,privilege_escalation,success,1140,47624,2,3,1
2026-01-21 02:10:26,user1,192.168.1.101,file_access,success,1016,95179,0,1,0
2026-01-26 08:58:26,dbadmin,192.168.1.102,data_transfer,success,15426,31857908,0,2,1
2026-01-21 11:30:26,user2,10.0.0.51,login_success,success,1106,19574,0,1,0
2026-01-24 03:25:26,admin,10.0.0.50,config_change,success,4215,4133646,0,3,1
2026-01-21 12:40:26,webadmin,192.168.1.100,file_access,success,1490,35560,0,1,0
2026-01-20 23:45:26,user2,192.168.1.100,file_access,success,1856,4561,0,1,0
2026-01-22 17:00:26,admin,10.0.0.50,service_start,success,2003,46734,0,1,0
2026-01-21 02:25:26,webadmin,192.168.1.102,file_access,success,2134,50377,0,1,0
2026-01-24 09:59:26,user2,10.0.0.51,privilege_escalation,success,790,8729,1,3,1
2026-01-21 22:58:26,dbadmin,192.168.1.101,data_transfer,success,23080,43872374,0,2,1
2026-01-22 17:20:26,webadmin,192.168.1.101,service_start,success,1523,96040,0,1,0
2026-01-25 06:41:26,user1,10.0.0.50,privilege_escalation,success,300,40081,1,3,1
2026-01-22 14:25:26,user1,10.0.0.51,config_read,success,1408,80151,0,1,0
2026-01-21 22:00:26,user1,192.168.1.102,service_start,success,744,84847,0,1,0
2026-01-23 10:15:26,dbadmin,10.0.0.51,file_access,success,642,36931,0,1,0
2026-01-22 00:25:26,user1,192.168.1.102,user_create,success,1811,3517193,0,3,1
2026-01-21 17:10:26,admin,10.0.0.51,config_read,success,807,13984,0,1,0
2026-01-21 00:35:26,admin,192.168.1.100,file_access,success,2740,93787,0,1,0
2026-01-27 19:40:26,user2,192.168.1.100,privilege_escalation,success,719,7936,1,3,1
2026-01-22 10:50:26,user1,10.0.0.50,logout,success,2150,47760,0,1,0
2026-01-22 08:47:26,user1,192.168.1.101,privilege_escalation,success,1748,39581,2,3,1
2026-01-22 04:45:26,dbadmin,10.0.0.51,service_start,success,1741,53188,0,1,0
2026-01-21 17:30:26,webadmin,192.168.1.100,login_success,success,3475,75691,0,1,0
2026-01-21 01:30:26,user2,10.0.0.50,service_start,success,548,85896,0,1,0
2026-01-25 02:04:26,user2,192.168.1.102,privilege_escalation,success,1612,7962,2,3,1
2026-01-22 05:35:26,user1,10.0.0.51,login_success,success,3144,23740,0,1,0
2026-01-22 13:30:26,user2,192.168.1.100,file_access,success,2326,68990,0,1,0
2026-01-24 21:55:26,user2,192.168.1.102,privilege_escalation,success,1491,24023,2,3,1
