timestamp,source_ip,username,status,label
2026-01-01 03:49:36.000,192.168.1.42,admin,success,0
2026-01-01 03:50:22.000,192.168.1.20,db_admin,success,0
2026-01-01 03:50:42.000,192.168.1.37,db_admin,success,0
2026-01-01 03:50:57.000,192.168.1.15,support,success,0
2026-01-01 03:51:56.000,192.168.1.49,db_admin,success,0
2026-01-01 03:52:10.000,192.168.1.18,user2,success,0
2026-01-01 03:52:45.000,192.168.1.13,user2,success,0
2026-01-01 03:52:58.000,192.168.1.47,guest,success,0
2026-01-01 03:53:31.000,192.168.1.34,admin,success,0
2026-01-01 03:54:12.000,192.168.1.42,user2,success,0
2026-01-01 03:54:32.000,192.168.1.26,support,success,0
2026-01-01 03:55:16.000,192.168.1.28,guest,success,0
2026-01-01 03:55:19.000,192.168.1.35,guest,success,0
2026-01-01 03:56:01.000,192.168.1.15,db_admin,success,0
2026-01-01 03:56:06.000,192.168.1.10,support,success,0
2026-01-01 03:56:48.000,192.168.1.46,support,success,0
2026-01-01 03:57:07.000,192.168.1.16,user1,success,0
2026-01-01 03:57:30.000,192.168.1.14,user2,success,0
2026-01-01 03:58:00.000,192.168.1.35,guest,success,0
2026-01-01 03:59:10.000,192.168.1.40,db_admin,success,0
2026-01-01 03:59:32.000,192.168.1.45,admin,success,0
2026-01-01 03:59:34.000,192.168.1.33,webmaster,success,0
2026-01-01 04:00:47.000,192.168.1.13,user1,success,0
2026-01-01 04:01:07.000,192.168.1.21,support,success,0
2026-01-01 04:01:12.000,192.168.1.27,admin,success,0
2026-01-01 04:02:05.000,192.168.1.10,user2,success,0
2026-01-01 04:02:08.000,192.168.1.23,admin,success,0
2026-01-01 04:02:39.000,192.168.1.23,admin,success,0
2026-01-01 04:03:50.000,192.168.1.10,admin,success,0
2026-01-01 04:04:28.000,192.168.1.45,support,success,0
2026-01-01 04:04:52.000,192.168.1.16,user1,success,0
2026-01-01 04:05:04.000,192.168.1.23,admin,success,0
2026-01-01 04:05:06.000,192.168.1.33,user1,success,0
2026-01-01 04:05:33.000,192.168.1.17,webmaster,success,0
2026-01-01 04:06:36.000,192.168.1.39,user2,success,0
2026-01-01 04:06:54.000,192.168.1.42,user2,success,0
2026-01-01 04:07:21.000,192.168.1.21,db_admin,success,0
2026-01-01 04:07:37.000,192.168.1.17,user1,success,0
2026-01-01 04:08:49.000,192.168.1.15,admin,success,0
2026-01-01 04:09:10.000,192.168.1.48,support,success,0
2026-01-01 04:09:38.000,192.168.1.18,guest,success,0
2026-01-01 04:09:44.000,192.168.1.10,webmaster,success,0
2026-01-01 04:10:53.000,192.168.1.45,user1,success,0
2026-01-01 04:10:53.000,192.168.1.27,user2,success,0
2026-01-01 04:11:30.000,192.168.1.17,user2,success,0
2026-01-01 04:11:52.000,192.168.1.24,db_admin,success,0
2026-01-01 04:12:09.000,192.168.1.44,support,success,0
2026-01-01 04:12:30.000,192.168.1.20,db_admin,success,0
2026-01-01 04:13:15.000,192.168.1.43,admin,success,0
2026-01-01 04:14:08.000,192.168.1.11,support,success,0
2026-01-01 04:14:33.000,192.168.1.18,user2,success,0
2026-01-01 04:15:27.000,192.168.1.29,db_admin,success,0
2026-01-01 04:15:36.000,192.168.1.23,user1,success,0
2026-01-01 04:15:49.000,192.168.1.11,db_admin,success,0
2026-01-01 04:16:31.000,192.168.1.31,guest,success,0
2026-01-01 04:17:01.000,192.168.1.21,user1,success,0
2026-01-01 04:17:12.000,192.168.1.44,db_admin,success,0
2026-01-01 04:17:38.000,192.168.1.18,guest,success,0
2026-01-01 04:18:36.000,192.168.1.19,webmaster,success,0
2026-01-01 04:19:09.000,192.168.1.13,user2,success,0
2026-01-01 04:19:17.000,192.168.1.11,guest,success,0
2026-01-01 04:19:51.000,192.168.1.29,db_admin,success,0
2026-01-01 04:20:19.000,192.168.1.18,webmaster,failed,0
2026-01-01 04:20:31.000,192.168.1.32,user2,success,0
2026-01-01 04:21:13.000,192.168.1.43,db_admin,success,0
2026-01-01 04:22:08.000,192.168.1.13,webmaster,success,0
2026-01-01 04:22:18.000,192.168.1.40,user2,success,0
2026-01-01 04:23:03.000,192.168.1.44,webmaster,success,0
2026-01-01 04:23:11.000,192.168.1.40,db_admin,success,0
2026-01-01 04:24:04.000,192.168.1.13,user1,success,0
2026-01-01 04:24:31.000,192.168.1.40,user1,success,0
2026-01-01 04:24:42.000,192.168.1.27,guest,success,0
2026-01-01 04:25:00.000,192.168.1.25,user1,success,0
2026-01-01 04:25:45.000,192.168.1.39,user2,success,0
2026-01-01 04:26:33.000,192.168.1.43,guest,success,0
2026-01-01 04:26:59.000,192.168.1.26,user2,success,0
2026-01-01 04:27:47.000,192.168.1.35,admin,success,0
2026-01-01 04:28:15.000,192.168.1.39,user2,success,0
2026-01-01 04:28:33.000,192.168.1.36,user2,success,0
2026-01-01 04:28:43.000,192.168.1.10,webmaster,success,0
2026-01-01 04:29:27.000,192.168.1.44,webmaster,success,0
2026-01-01 04:30:00.000,192.168.1.26,db_admin,success,0
2026-01-01 04:30:44.000,192.168.1.37,user1,success,0
2026-01-01 04:31:11.000,192.168.1.48,user1,success,0
2026-01-01 04:31:26.000,192.168.1.42,user2,success,0
2026-01-01 04:31:52.000,192.168.1.19,user2,success,0
2026-01-01 04:32:43.000,192.168.1.10,guest,success,0
2026-01-01 04:33:09.000,192.168.1.16,db_admin,success,0
2026-01-01 04:33:33.000,192.168.1.33,user1,success,0
2026-01-01 04:34:06.000,192.168.1.42,webmaster,success,0
2026-01-01 04:34:44.000,192.168.1.19,guest,success,0
2026-01-01 04:34:50.000,192.168.1.13,support,success,0
2026-01-01 04:35:55.000,192.168.1.15,user1,failed,0
2026-01-01 04:35:58.000,192.168.1.11,db_admin,success,0
2026-01-01 04:36:26.000,192.168.1.45,user2,success,0
2026-01-01 04:37:20.000,192.168.1.21,support,success,0
2026-01-01 04:37:25.000,192.168.1.44,user1,success,0
2026-01-01 04:38:25.000,192.168.1.46,admin,success,0
2026-01-01 04:38:48.000,192.168.1.45,guest,success,0
2026-01-01 04:38:54.000,192.168.1.37,db_admin,success,0
2026-01-01 04:39:26.000,192.168.1.26,db_admin,success,0
2026-01-01 04:39:39.000,192.168.1.35,webmaster,success,0
2026-01-01 04:40:21.000,192.168.1.29,db_admin,success,0
2026-01-01 04:41:03.000,192.168.1.47,admin,success,0
2026-01-01 04:41:35.000,192.168.1.20,user2,success,0
2026-01-01 04:41:38.000,192.168.1.37,db_admin,success,0
2026-01-01 04:42:58.000,192.168.1.29,user2,failed,0
2026-01-01 04:43:01.000,192.168.1.18,support,success,0
2026-01-01 04:43:45.000,192.168.1.19,support,failed,0
2026-01-01 04:44:00.000,192.168.1.38,webmaster,success,0
2026-01-01 04:44:08.000,192.168.1.44,db_admin,success,0
2026-01-01 04:45:28.000,192.168.1.16,webmaster,success,0
2026-01-01 04:45:40.000,192.168.1.12,support,success,0
2026-01-01 04:46:04.000,192.168.1.40,support,success,0
2026-01-01 04:46:12.000,192.168.1.41,user2,failed,0
2026-01-01 04:47:01.000,192.168.1.44,user2,success,0
2026-01-01 04:47:28.000,192.168.1.14,admin,success,0
2026-01-01 04:48:04.000,192.168.1.25,db_admin,success,0
2026-01-01 04:48:24.000,192.168.1.36,webmaster,success,0
2026-01-01 04:49:15.000,192.168.1.40,guest,success,0
2026-01-01 04:49:22.000,192.168.1.46,webmaster,success,0
2026-01-01 04:50:12.000,192.168.1.37,user2,success,0
2026-01-01 04:50:25.000,192.168.1.27,webmaster,success,0
2026-01-01 04:50:39.000,192.168.1.34,support,success,0
2026-01-01 04:51:49.000,192.168.1.20,db_admin,success,0
2026-01-01 04:51:53.000,192.168.1.34,user2,success,0
2026-01-01 04:52:50.000,192.168.1.40,user1,success,0
2026-01-01 04:52:51.000,192.168.1.34,webmaster,failed,0
2026-01-01 04:53:38.000,192.168.1.11,db_admin,success,0
2026-01-01 04:54:23.000,192.168.1.46,admin,success,0
2026-01-01 04:54:39.000,192.168.1.10,user1,success,0
2026-01-01 04:54:45.000,192.168.1.27,db_admin,success,0
2026-01-01 04:55:17.000,192.168.1.28,guest,success,0
2026-01-01 04:56:13.000,192.168.1.18,db_admin,success,0
2026-01-01 04:56:14.000,192.168.1.21,webmaster,success,0
2026-01-01 04:56:51.000,192.168.1.14,user1,success,0
2026-01-01 04:57:31.000,192.168.1.25,db_admin,success,0
2026-01-01 04:58:11.000,192.168.1.28,user2,success,0
2026-01-01 04:58:14.000,192.168.1.11,user2,success,0
2026-01-01 04:59:16.000,192.168.1.14,webmaster,success,0
2026-01-01 04:59:26.000,192.168.1.45,admin,success,0
2026-01-01 04:59:46.000,192.168.1.29,user1,success,0
2026-01-01 05:00:19.000,192.168.1.28,user1,success,0
2026-01-01 05:01:03.000,192.168.1.31,webmaster,success,0
2026-01-01 05:01:33.000,192.168.1.38,webmaster,success,0
2026-01-01 05:01:36.000,192.168.1.20,db_admin,success,0
2026-01-01 05:02:09.000,192.168.1.17,admin,success,0
2026-01-01 05:03:26.000,192.168.1.42,user2,failed,0
2026-01-01 05:03:43.000,192.168.1.10,user1,success,0
2026-01-01 05:03:54.000,192.168.1.39,admin,success,0
2026-01-01 05:04:37.000,192.168.1.29,user1,success,0
2026-01-01 05:05:11.000,192.168.1.18,support,success,0
2026-01-01 05:05:48.000,192.168.1.17,admin,success,0
2026-01-01 05:05:52.000,192.168.1.32,guest,success,0
2026-01-01 05:06:02.000,192.168.1.23,webmaster,success,0
2026-01-01 05:07:05.000,192.168.1.36,user1,success,0
2026-01-01 05:07:22.000,192.168.1.31,support,success,0
2026-01-01 05:08:17.000,192.168.1.39,user2,success,0
2026-01-01 05:08:34.000,192.168.1.19,guest,success,0
2026-01-01 05:09:04.000,192.168.1.21,guest,success,0
2026-01-01 05:09:39.000,192.168.1.21,user2,success,0
2026-01-01 05:09:50.000,192.168.1.22,user1,success,0
2026-01-01 05:10:45.000,192.168.1.44,webmaster,success,0
2026-01-01 05:10:58.000,192.168.1.26,webmaster,success,0
2026-01-01 05:11:08.000,192.168.1.29,support,success,0
2026-01-01 05:11:57.000,192.168.1.26,db_admin,success,0
2026-01-01 05:12:35.000,192.168.1.12,admin,success,0
2026-01-01 05:12:46.000,192.168.1.47,support,success,0
2026-01-01 05:13:21.000,192.168.1.30,user2,success,0
2026-01-01 05:13:49.000,192.168.1.36,webmaster,success,0
2026-01-01 05:14:49.000,192.168.1.14,support,success,0
2026-01-01 05:15:06.000,192.168.1.35,webmaster,failed,0
2026-01-01 05:15:37.000,192.168.1.26,user1,success,0
2026-01-01 05:16:06.000,192.168.1.25,webmaster,success,0
2026-01-01 05:16:36.000,192.168.1.34,webmaster,success,0
2026-01-01 05:16:41.000,192.168.1.40,support,success,0
2026-01-01 05:17:17.000,192.168.1.20,guest,success,0
2026-01-01 05:18:25.000,192.168.1.48,webmaster,success,0
2026-01-01 05:18:34.000,192.168.1.22,admin,success,0
2026-01-01 05:19:08.000,192.168.1.17,db_admin,success,0
2026-01-01 05:19:48.000,192.168.1.48,db_admin,success,0
2026-01-01 05:19:57.000,192.168.1.37,webmaster,success,0
2026-01-01 05:20:39.000,192.168.1.14,webmaster,success,0
2026-01-01 05:21:00.000,192.168.1.22,user1,success,0
2026-01-01 05:21:04.000,192.168.1.27,admin,success,0
2026-01-01 05:22:02.000,192.168.1.20,guest,failed,0
2026-01-01 05:22:27.000,192.168.1.34,webmaster,success,0
2026-01-01 05:23:06.000,192.168.1.40,db_admin,success,0
2026-01-01 05:23:08.000,192.168.1.24,admin,success,0
2026-01-01 05:23:47.000,192.168.1.11,db_admin,failed,0
2026-01-01 05:24:54.000,192.168.1.43,db_admin,success,0
2026-01-01 05:25:08.000,192.168.1.11,user2,failed,0
2026-01-01 05:25:26.000,192.168.1.12,support,success,0
2026-01-01 05:25:45.000,192.168.1.42,guest,success,0
2026-01-01 05:26:04.000,192.168.1.42,support,success,0
2026-01-01 05:26:56.000,192.168.1.34,guest,success,0
2026-01-01 05:27:30.000,192.168.1.15,guest,success,0
2026-01-01 05:27:40.000,192.168.1.22,support,success,0
2026-01-01 05:28:19.000,192.168.1.43,user2,success,0
2026-01-01 05:29:05.000,192.168.1.35,user2,success,0
2026-01-01 05:29:19.000,192.168.1.37,user1,success,0
2026-01-01 05:29:30.000,192.168.1.12,webmaster,success,0
2026-01-01 05:30:25.000,192.168.1.21,db_admin,success,0
2026-01-01 05:30:52.000,192.168.1.31,admin,success,0
2026-01-01 05:31:50.000,192.168.1.49,guest,failed,0
2026-01-01 05:32:16.000,192.168.1.16,db_admin,success,0
2026-01-01 05:32:53.000,192.168.1.35,guest,success,0
2026-01-01 05:33:06.000,192.168.1.12,webmaster,success,0
2026-01-01 05:33:46.000,192.168.1.27,admin,failed,0
2026-01-01 05:34:21.000,192.168.1.44,admin,success,0
2026-01-01 05:34:33.000,192.168.1.43,support,success,0
2026-01-01 05:35:28.000,192.168.1.20,user2,success,0
2026-01-01 05:35:51.000,192.168.1.26,guest,success,0
2026-01-01 05:35:56.000,192.168.1.32,guest,success,0
2026-01-01 05:36:46.000,192.168.1.42,webmaster,success,0
2026-01-01 05:37:21.000,192.168.1.45,db_admin,success,0
2026-01-01 05:37:23.000,192.168.1.19,user2,success,0
2026-01-01 05:37:39.000,192.168.1.34,guest,success,0
2026-01-01 05:38:07.000,192.168.1.17,db_admin,success,0
2026-01-01 05:38:31.000,192.168.1.34,db_admin,success,0
2026-01-01 05:39:02.000,192.168.1.45,webmaster,success,0
2026-01-01 05:40:16.000,192.168.1.29,db_admin,success,0
2026-01-01 05:40:18.000,192.168.1.36,db_admin,success,0
2026-01-01 05:40:40.000,192.168.1.31,webmaster,success,0
2026-01-01 05:41:00.000,192.168.1.14,admin,success,0
2026-01-01 05:41:49.000,192.168.1.29,user2,success,0
2026-01-01 05:42:03.000,192.168.1.37,db_admin,success,0
2026-01-01 05:43:00.000,192.168.1.34,webmaster,success,0
2026-01-01 05:43:49.000,192.168.1.44,guest,success,0
2026-01-01 05:43:50.000,192.168.1.41,webmaster,success,0
2026-01-01 05:44:01.000,192.168.1.37,user1,success,0
2026-01-01 05:45:07.000,192.168.1.10,webmaster,success,0
2026-01-01 05:45:47.000,192.168.1.49,db_admin,success,0
2026-01-01 05:45:48.000,192.168.1.36,admin,success,0
2026-01-01 05:46:39.000,192.168.1.42,webmaster,success,0
2026-01-01 05:46:42.000,192.168.1.49,user2,success,0
2026-01-01 05:47:16.000,192.168.1.24,webmaster,success,0
2026-01-01 05:47:30.000,192.168.1.44,db_admin,success,0
2026-01-01 05:48:28.000,192.168.1.18,admin,success,0
2026-01-01 05:49:19.000,192.168.1.12,user2,success,0
2026-01-01 05:49:33.000,192.168.1.47,webmaster,success,0
2026-01-01 05:49:40.000,192.168.1.45,user2,success,0
2026-01-01 05:50:19.000,192.168.1.23,admin,success,0
2026-01-01 05:51:06.000,192.168.1.18,support,success,0
2026-01-01 05:51:36.000,192.168.1.27,support,failed,0
2026-01-01 05:52:13.000,192.168.1.31,db_admin,success,0
2026-01-01 05:52:13.000,192.168.1.35,webmaster,failed,0
2026-01-01 05:52:35.000,192.168.1.35,user1,failed,0
2026-01-01 05:53:20.000,192.168.1.32,user2,success,0
2026-01-01 05:54:24.000,192.168.1.19,guest,success,0
2026-01-01 05:54:49.000,192.168.1.28,db_admin,success,0
2026-01-01 05:54:55.000,192.168.1.47,support,success,0
2026-01-01 05:55:48.000,192.168.1.40,guest,success,0
2026-01-01 05:56:15.000,192.168.1.18,user2,failed,0
2026-01-01 05:56:26.000,192.168.1.25,db_admin,success,0
2026-01-01 05:57:05.000,192.168.1.40,support,success,0
2026-01-01 05:57:11.000,192.168.1.46,guest,success,0
2026-01-01 05:58:15.000,192.168.1.42,admin,success,0
2026-01-01 05:58:23.000,192.168.1.19,user2,success,0
2026-01-01 05:58:34.000,192.168.1.23,user2,success,0
2026-01-01 05:59:58.000,192.168.1.21,guest,success,0
2026-01-01 06:00:00.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:00.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:01.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:01.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:02.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:02.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:03.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:03.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:04.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:04.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:05.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:05.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:06.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:06.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:07.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:07.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:08.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:08.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:09.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:09.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:10.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:10.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:11.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:11.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:12.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:12.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:13.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:13.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:14.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:14.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:15.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:15.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:16.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:16.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:17.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:17.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:18.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:18.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:19.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:19.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:20.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:20.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:21.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:21.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:22.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:22.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:23.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:23.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:24.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:24.000,192.168.1.35,admin,success,0
2026-01-01 06:00:24.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:25.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:25.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:26.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:26.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:27.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:27.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:28.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:28.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:29.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:29.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:30.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:30.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:31.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:31.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:32.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:32.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:33.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:33.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:34.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:34.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:35.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:35.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:36.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:36.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:37.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:37.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:38.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:38.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:39.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:39.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:40.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:40.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:41.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:41.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:42.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:42.000,192.168.1.14,admin,success,0
2026-01-01 06:00:42.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:43.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:43.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:44.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:44.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:45.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:45.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:46.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:46.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:47.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:47.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:48.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:48.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:49.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:49.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:50.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:50.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:51.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:51.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:52.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:52.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:53.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:53.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:54.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:54.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:55.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:55.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:56.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:56.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:57.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:57.000,192.168.1.42,user2,success,0
2026-01-01 06:00:57.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:58.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:58.500,10.0.0.5,admin,failed,1
2026-01-01 06:00:59.000,10.0.0.5,admin,failed,1
2026-01-01 06:00:59.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:00.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:00.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:01.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:01.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:02.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:02.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:03.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:03.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:04.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:04.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:05.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:05.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:06.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:06.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:07.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:07.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:08.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:08.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:09.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:09.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:10.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:10.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:11.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:11.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:12.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:12.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:13.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:13.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:14.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:14.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:15.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:15.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:16.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:16.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:17.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:17.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:18.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:18.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:19.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:19.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:20.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:20.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:21.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:21.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:22.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:22.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:23.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:23.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:24.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:24.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:25.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:25.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:26.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:26.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:27.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:27.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:28.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:28.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:29.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:29.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:30.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:30.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:31.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:31.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:32.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:32.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:33.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:33.500,10.0.0.5,admin,failed,1
2026-01-01 06:01:34.000,10.0.0.5,admin,failed,1
2026-01-01 06:01:34.500,10.0.0.5,admin,failed,1
